customer_id	date	comments
42210	2021-05-29	
98284	2022-01-11	I prefer not to comment on that.
131956	2022-06-04	Gland that you take online banking security seriously. I suposed everything is good overall
197686	2022-04-06	
261412	2021-11-13	I'm tired of the bank's bad customer service * I'm considering switching banks due to the consistently poor service
382073	2022-09-18	can ' t affort to keep paying these high feed.
210924	2021-12-12	My dissatisfaction with the bank it so great tat I would not recommend.
368053	2022-09-06	By and large, Im quite satisfied with my bank....
107129	2021-09-09	The quality of customer service provided by your bank is lacking. I've found this experience to be very frustrating
102436	2022-07-18	Bank ' s mortgate offerings are vevy limited. ..
233951	2022-05-25	TMortgage rates provided by this bank are competitive;
63653	2021-05-06	Bank should provide more choices for customers like me. Thoroughly disappointed + annoyed with the service provided
183632	2021-05-30	
224270	2022-11-28	The bank needs to make date privacy a top priority. Bank ' s mortgage offerings are veery limites. I ' ve been disappointed with the service provided
36332	2021-06-02	no comments
266376	2022-11-06	Bank should demonstrate a stronger commitment to social responsibility. Things really need to be improved here.
194634	2022-10-17	Your mortgage rates are exorbitant!. Really poor overall. Think i'll switch bank soon.
14547	2022-02-26	---The banks web experience is disappointing.---
321325	2022-12-14	No comment
271263	2022-09-23	
41468	2022-01-21	
118016	2021-04-27	Your poor service is making ma switch bank
27877	2022-10-06	Phone app is handy
298906	2022-10-20	Mortage rates are too high. Yhe bank ' s phone app is not user - frindly. Things really need to we improved here
14508	2021-06-27	
31640	2022-10-11	The service provided by this bank is very disappointing. Think I'll close my account.
102835	2022-12-01	Need more branches! . The banks overall poor performece has made e decide to switch soon.
42492	2021-09-05	
310291	2022-03-25	locations are incovenient, bank has very few services that meet my requirements, i'm seriously considering switching to another bank,
190587	2022-02-07	
33822	2022-03-21	No comment
5924	2021-03-24	
22210	2021-03-22	No comment
281905	2022-01-12	Good services for people like me. The bank ' s mortgage rates are fair compaired too. other pank. ..
377084	2022-05-16	on the whole, you're doing fine
120403	2022-09-30	The banks customer service made my banking experience easy snd stress - free. By and large, I quite satisfied with my plank.
136982	2021-06-20	good option for banking inn ireland
193941	2021-11-26	
209164	2022-01-24	
102155	2022-10-24	
229318	2021-06-26	This is not good enough...
163267	2022-04-18	The mobile app is reliable and efficient. Okay overall.
164024	2021-08-11	Interest rates on home mortgages are too high these days. I regret opening an account with this bank...
254960	2022-09-01	no comment.
155154	2022-05-22	The community involvement of this bank is something that I really value...
329404	2022-08-13	
301213	2021-02-21	
388984	2021-05-18	Transparency is needed regarding how you use my data. Might close my account
244030	2021-06-23	Bank is not doing enough to support local organizations. Really not happy with this bank!
93310	2022-07-02	
228970	2021-12-18	
185000	2022-04-19	overall, pretty happy with my bank,
247846	2021-01-26	
39675	2021-09-09	
201994	2022-01-17	I'm disappointed with the fees I'm being charged.
342773	2022-10-27	
283919	2022-01-06	Lack of community engagement from the bank is disappointing * My dissatisfaction with the bank is so great that I would not recommend.
154179	2022-01-08	Need to do better nin future
92302	2022-04-17	Online banking experience could be enhanced | Stop raising mortgage interest rates!! | I'm considering switching banks due to the consistently poor service..
18062	2022-02-18	Your bank should show more concern for the environment; Really not satisfied..
221363	2021-08-12	The online banking experience is unsatisfactory. Transparency is needed regarding how you use my data
90905	2022-06-28	
162125	2021-03-02	The rates fao mortgages are too costly; I expected bettter service from this bank and have been disappointed
151830	2022-07-18	Generally speaking -  things are pretty good but could improve.
41951	2021-06-18	Locations are covenient. Overall, things are good but there's room for improvement.
175299	2021-03-17	The mobile app provided by the bank is reliable and secure
250860	2021-01-18	
323923	2022-05-04	The fees for using this bank are too much * What I experienced is just not acceptable.
316146	2021-05-06	Prefer not to comment
355777	2022-07-09	Nothing to say
364909	2022-07-19	I am impressed wiht the level of customer service this bank offers. Im satisfied with thay service provided
32386	2022-06-22	alla good!!
120346	2021-04-22	In general a good option for banking
317731	2022-03-31	
282830	2022-04-01	---Mobile app is easy to use. Decent overall service, but theres still room for betterment.---
296850	2022-10-04	No comment
123262	2021-06-29	I'm tired of the bank's bad customer service. Not good enough at all!!.
259799	2022-10-02	There is a vast network of ATMs offered by this bank. Banking fees are competitve
164083	2021-05-05	No comment...
338046	2021-05-27	Mobile app is great. I had a positive experience with the bank's customer service.
33684	2022-10-19	Fees for making bank transfers are too high. I've been disappointed with the service provided...
339530	2021-10-21	Very few ATMs for this bank. My dissatisfaction with the bank is so great that I would not recommend.
57018	2022-12-08	The service provided to your customers is v disrespectful. I think i'm going to switch to a competitor.
1230	2022-08-11	
371702	2022-06-28	Banks branches are ii good locations. To summarise, Im reasonably pleasure.
41080	2021-02-21	
182775	2021-05-08	Why does this bank have such high fees? * I believe the bank has the potential to make a positive impact on the community, if only it tried a bit more * Your bank should focus on customer service training
63754	2021-03-10	The fees foe ATM transactions are too high. Might CLOSET my account. ...
195608	2021-08-03	you need to contribute more to our locality, think i'll close my account
250243	2022-07-06	The bank takes data privacy seriously..
157005	2021-10-21	need to do better an future.
76880	2021-08-20	The bank offers services that suit my needs. In general I'm fairly content with my bank....
194745	2021-05-31	Your bank needs to step up and demonstrate greater environmental responsibility.
347698	2021-05-26	So many bank branches in our area have been closed. Might close my account
29793	2021-01-12	This bank offers great services that cater to my needs. I couldn't be happier with my bank and the service it provides...
308791	2022-06-21	I think the mobile app offered by the bank is excellent.
46600	2022-09-15	This bank offers great services that cater to my needs...
305517	2022-02-07	In general a good option for banking
247228	2021-01-21	Please stop raising the mortgage interest rates. Your bank should show more concern for the environment
362330	2022-02-12	The bank's overall poor service has me contemplating switching
365059	2021-07-22	
297876	2022-03-26	The mortgage rates provided by this bank are impressive. I ' m content enough wihte by bank
295733	2022-07-22	Rates offered by the bank are quite competitive. Reasonably happy overall.
308755	2022-08-29	I've been disappointed with the service provided by this bank and am considering taking my business elsewhere
